"","Category","Term","Count","%","PValue","Genes","List Total","Pop Hits","Pop Total","Fold Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"174","GOTERM_MF_FAT","GO:0003677~DNA binding","147","15.2173913","7.79E-08","HJURP, TTF2, RORB, MKI67, BACH2, SALL1, BASP1, KHSRP, PEG10, MYC, CREB3L2, NUSAP1, SOX9, PITX2, HMGN2, SOX4, TMPO, SOX5, WDHD1, SMARCC1, LIG1, ARID5B, EBF3, SOX11, ZFP618, ACTN4, SOX12, FOXP2, SAP30, HIC2, NEIL3, DNA2, TOX, ZFPM2, CASZ1, DNMT1, GATA6, GTF2E1, PHF21A, NPAS2, ZFP36L1, BRIP1, ZFP57, PRDM16, TNRC18, CLSPN, BCL11B, H3F3B, VDR, CBX3, BCL11A, NONO, PBX3, SMARCA1, SMAD6, TRERF1, PBX1, POLA1, H1F0, FUBP3, NFE2L3, HNRNPD, RAD18, EZH2, TOP2A, KDM5B, ZFP521, MCM7, HMGB2, TCF21, MCM10, CHD3, BRCA1, HIF3A, HMGB1, GLI3, GLI2, MIS18BP1, SIX2, HEY2, HMG20A, MYBL2, TOPBP1, WHSC1, LRRFIP1, POLE, TEAD2, KDM6B, KLF11, TGIF2, TCF12, H2AFX, MKL1, EN1, TET1, KIF22, SREBF2, TOX3, SFPQ, RAD51C, ELF4, HAND1, MCM3, MCM4, MCM5, MCM6, CREB5, MCM2, ZFP821, PRIM2, ZFP423, ZFP704, UHRF1, PRIM1, ZFP827, ERBB4, PLAGL1, POLD2, TBX20, E2F1, RAD54L, PLAGL2, HNRNPA1, E2F7, RUNX1T1, E2F8, SMARCE1, ZFP711, CENPT, TCF7L2, TCF7L1, NPM1, MBD6, MYEF2, NFYA, PCGF2, MEIS2, TBX18, GATAD2A, CTCFL, REST, MEIS1, APITD1, RAD51, ZFP395, SSBP2, SSBP3","750","2159","16866","1.531142195","9.54E-05","9.54E-06","8.85E-06","No"
"175","GOTERM_BP_FAT","GO:0006366~transcription from RNA polymerase II promoter","122","12.62939959","1.34E-07","EHMT1, BACH2, SALL1, CCND1, MYC, CREB3L2, CHEK1, SOX9, PITX2, HMGN2, SOX4, SOX5, CDON, SMARCC1, ARID5B, EBF3, SOX11, SOX12, FOXP2, SAP30, ARMCX3, SFRP1, CCNE1, TXNIP, MAML3, ROR2, EZR, ZFPM2, SKAP1, DNMT1, INSIG1, GATA6, GTF2E1, PHF21A, NPAS2, ZFP57, PRDM16, CBX8, BCL11B, VDR, BCL11A, PBX3, IGF2, FZD8, MICAL2, SMAD6, BMP7, PBX1, CDK6, FUBP3, YEATS2, ID2, CDK2, NFE2L3, EZH2, CDKN1C, TOP2A, BMP10, HMGB2, SLC40A1, TCF21, CTDSPL2, BRCA1, HIF3A, HMGB1, LDB2, GLI3, GLI2, SIX2, HEY2, NCK2, HMG20A, MYBL2, WHSC1, TEAD2, KDM6B, KLF11, TGIF2, PEG3, TCF12, MKL1, EN1, TET1, SREBF2, SFPQ, RBL1, ELF4, HAND1, ITGA8, ARHGEF2, MDFI, CREB5, ZFP821, RNASEL, ZFP423, UHRF1, RNF2, AURKB, PLAGL1, TBX20, GPC3, E2F1, PLAGL2, E2F7, JAZF1, E2F8, WWOX, TCF7L2, TCF7L1, MYEF2, NFYA, PCGF2, ATAD2, MEIS2, TBX18, GATAD2A, CTCFL, REST, MEIS1, AGRN, SSBP2, SSBP3","801","1700","17911","1.604716164","8.86E-04","7.78E-06","7.21E-06","No"
"176","GOTERM_BP_FAT","GO:0031324~negative regulation of cellular metabolic process","153","15.83850932","2.17E-06","ARL6IP1, EHMT1, RORB, BACH2, IGF1R, SALL1, UBASH3B, CCND1, OPHN1, BASP1, KHSRP, MYC, CHEK1, GRB10, SOX9, HMGN2, SOX4, SOX5, SMARCC1, ENTPD1, PRKCE, ARID5B, SOX11, FOXP2, DKK3, SYTL2, SAP30, EEF1A1, SFRP1, CCNE1, CD109, TXNIP, EZR, ZFPM2, TRIB2, DNMT1, MAGED1, INSIG1, GATA6, STK39, AKR1C18, FHIT, PHF21A, ZFP36L1, CORO1C, SOCS2, ZFP57, FLRT2, MICAL1, PRDM16, EIF4EBP1, TNRC18, ATG7, CD276, LYN, CBX8, H3F3B, UBE2C, VDR, CBX3, BCL11A, NONO, FZD8, DHCR24, SMAD6, BMP7, CDK6, YEATS2, PPP1R1A, ID2, CDK2, PPP1R1B, NFE2L3, HNRNPD, SPINK10, ITM2A, RAD18, EZH2, CDKN1C, KDM5B, ZCCHC11, CDKN1B, HMGB2, PRKAG2, TCF21, PTPRK, BRCA1, GLI3, GLI2, RBM3, UCHL1, CASP3, HEY2, NCK2, PBK, HMG20A, WHSC1, KLF11, HELLS, TGIF2, PEG3, H2AFX, MKL1, EN1, TET1, DYNLL1, RENBP, SREBF2, PTBP2, SFPQ, RBL1, RTN4RL1, HAND1, BIRC5, PABPC1, MDFI, ZFP423, SRC, NXN, UHRF1, PRR5L, PRICKLE1, HMGCR, HDAC8, THBS1, RNF2, AURKB, TBX20, GPC3, IGF2BP1, E2F1, SLIT2, HNRNPA1, E2F7, JAZF1, RUNX1T1, E2F8, SMARCE1, FARP1, TCF7L2, TCF7L1, NPM1, MYEF2, PCGF2, ATAD2, WTIP, TBX18, GATAD2A, REST, CCDC8, SPRY2, ACIN1, MAD2L1","801","2380","17911","1.437479936","0.014326429","8.85E-05","8.20E-05","No"
"177","GOTERM_BP_FAT","GO:0019219~regulation of nucleobase-containing compound metabolic process","230","23.80952381","3.06E-06","EHMT1, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, ENTPD1, SOX11, EBF3, ZFP618, ACTN4, SOX12, ESCO2, SND1, DKK3, SFRP1, TXNIP, DNA2, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, GATA6, CDCA7, MBTD1, BRIP1, FIGNL1, PRDM16, TNRC18, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, CDC7, SMARCA1, TRERF1, PBX1, COL1A1, CCT6A, FUBP3, ID2, HNRNPD, RAD18, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, PRKAG2, TCF21, HIF3A, PTPRK, BRCA1, GLI3, GLI2, AKAP12, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, ATPIF1, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, TOX3, PABPC1, ARHGEF2, MDFI, ZFP821, RNASEL, ZFP704, ZFP825, ZFP827, PRICKLE1, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, MBNL3, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, ATAD5, PCGF2, ATAD2, WTIP, GATAD2A, ZFP395, AGRN, RAMP1, ZFP275, CTNND1, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, PITX2, HMGN2, GUCY1A3, ARID5B, FOXP2, SAP30, ARMCX3, HIC2, CCNE1, FANCD2, ROR2, DNMT1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, ZFP36L1, STK3, ZFP57, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SMAD6, BMP7, CNOT6, CDK6, YEATS2, CDK2, NFE2L3, CDK1, KDM5B, BMP10, EDA, ZFP521, CDCA7L, SLC40A1, HMGB2, CHD3, CTDSPL2, HMGB1, LDB2, CKS1B, AFF2, MDK, SIX2, NCK2, HMG20A, MYBL2, LRRFIP1, WHSC1, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, APAF1, PEG3, COMMD10, H2AFX, MKL1, PTBP2, CCNA2, SFPQ, RBL1, PSRC1, ELF4, HAND1, ITGA8, BIRC5, CREB5, ZFP423, UHRF1, SRC, PRR5L, HDAC8, THBS1, RNF2, AURKB, ERBB4, ERBB2, TBX20, E2F1, WBP5, HNRNPA1, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, TCF7L1, MEIS2, TBX18, CTCFL, REST, MEIS1, RAD51, ACIN1, SSBP2, SSBP3","801","3924","17911","1.31064826","0.02010166","1.20E-04","1.11E-04","No"
"178","GOTERM_BP_FAT","GO:0051252~regulation of RNA metabolic process","212","21.94616977","4.08E-06","EHMT1, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, SOX11, EBF3, ZFP618, ACTN4, SOX12, SND1, DKK3, SFRP1, TXNIP, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, GATA6, CDCA7, MBTD1, BRIP1, PRDM16, TNRC18, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, SMARCA1, TRERF1, PBX1, COL1A1, FUBP3, ID2, HNRNPD, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, TCF21, HIF3A, PTPRK, BRCA1, GLI3, GLI2, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, TOX3, PABPC1, ARHGEF2, MDFI, ZFP821, RNASEL, ZFP704, ZFP825, ZFP827, PRICKLE1, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, MBNL3, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, PCGF2, ATAD2, WTIP, GATAD2A, ZFP395, AGRN, ZFP275, CTNND1, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, PITX2, HMGN2, ARID5B, FOXP2, SAP30, ARMCX3, HIC2, CCNE1, FANCD2, ROR2, DNMT1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, ZFP36L1, STK3, ZFP57, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SMAD6, BMP7, CNOT6, CDK6, YEATS2, CDK2, NFE2L3, KDM5B, BMP10, EDA, ZFP521, CDCA7L, SLC40A1, HMGB2, CHD3, CTDSPL2, HMGB1, LDB2, CKS1B, AFF2, MDK, SIX2, NCK2, HMG20A, MYBL2, LRRFIP1, WHSC1, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, PEG3, COMMD10, H2AFX, MKL1, PTBP2, CCNA2, SFPQ, RBL1, PSRC1, ELF4, HAND1, ITGA8, BIRC5, CREB5, ZFP423, UHRF1, SRC, PRR5L, HDAC8, RNF2, AURKB, ERBB4, ERBB2, TBX20, E2F1, WBP5, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, TCF7L1, MEIS2, TBX18, CTCFL, REST, MEIS1, ACIN1, SSBP2, SSBP3","801","3575","17911","1.326011018","0.026743899","1.56E-04","1.44E-04","No"
"179","GOTERM_BP_FAT","GO:0010605~negative regulation of macromolecule metabolic process","151","15.63146998","4.64E-06","ARL6IP1, EHMT1, RORB, BACH2, IGF1R, SALL1, UBASH3B, CCND1, OPHN1, BASP1, KHSRP, MYC, CHEK1, GRB10, SOX9, HMGN2, SOX4, SOX5, SMARCC1, PRKCE, ARID5B, SOX11, SND1, FOXP2, DKK3, SAP30, SFRP1, CCNE1, KCNQ1, CD109, TXNIP, EZR, ZFPM2, TRIB2, DNMT1, MAGED1, GATA6, STK39, FHIT, PHF21A, ZFP36L1, CORO1C, SOCS2, BRIP1, ZFP57, FLRT2, MICAL1, PRDM16, EIF4EBP1, TNRC18, ATG7, CD276, LYN, CBX8, H3F3B, UBE2C, VDR, CBX3, BCL11A, NONO, FZD8, DHCR24, SMAD6, BMP7, AZIN1, CNOT6, CDK6, YEATS2, PPP1R1A, ID2, CDK2, PPP1R1B, NFE2L3, HNRNPD, SPINK10, ITM2A, RAD18, EZH2, CDKN1C, KDM5B, ZCCHC11, CDKN1B, HMGB2, PRKAG2, TCF21, PTPRK, BRCA1, GLI3, GLI2, RBM3, UCHL1, CASP3, HEY2, NCK2, PBK, HMG20A, WHSC1, KLF11, HELLS, TGIF2, PEG3, H2AFX, MKL1, EN1, TET1, RENBP, SREBF2, PTBP2, SFPQ, RBL1, RTN4RL1, HAND1, BIRC5, PABPC1, MDFI, ZFP423, SRC, NXN, UHRF1, PRR5L, PRICKLE1, HMGCR, HDAC8, THBS1, RNF2, AURKB, TBX20, GPC3, IGF2BP1, E2F1, SLIT3, SLIT2, HNRNPA1, E2F7, JAZF1, RUNX1T1, E2F8, SMARCE1, TCF7L2, TCF7L1, NPM1, MYEF2, PCGF2, ATAD2, WTIP, TBX18, GATAD2A, REST, SPRY2, ACIN1, MAD2L1","801","2372","17911","1.423474135","0.030321238","1.73E-04","1.60E-04","No"
"180","GOTERM_BP_FAT","GO:2000112~regulation of cellular macromolecule biosynthetic process","226","23.39544513","5.60E-06","EHMT1, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, CIRBP, SOX11, EBF3, ZFP618, SOX12, ESCO2, SND1, DKK3, SFRP1, SOAT1, TXNIP, DNA2, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, EIF5A2, GATA6, CDCA7, MBTD1, BRIP1, PRDM16, TNRC18, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, CDC7, SMARCA1, TRERF1, PBX1, COL1A1, CCT6A, FUBP3, ID2, HNRNPD, ITM2A, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, TCF21, HIF3A, PTPRK, BRCA1, GLI3, PTMS, GLI2, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, TOX3, ARHGEF2, MDFI, ZFP821, RNASEL, ZFP704, ZFP825, ZFP827, PRICKLE1, TYMS, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, PCGF2, ATAD2, WTIP, GATAD2A, ZFP395, AGRN, RAMP1, ZFP275, CTNND1, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, GRB10, PITX2, HMGN2, ARID5B, FOXP2, SAP30, ARMCX3, HIC2, CCNE1, FANCD2, ROR2, DNMT1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, ZFP36L1, STK3, ZFP57, EIF4EBP1, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SMAD6, BMP7, CNOT6, CDK6, YEATS2, CDK2, NFE2L3, CDK1, KDM5B, BMP10, DYRK2, EDA, ZFP521, CDCA7L, SLC40A1, HMGB2, CHD3, CTDSPL2, HMGB1, LDB2, CKS1B, RBM3, MDK, SIX2, NCK2, HMG20A, MYBL2, LRRFIP1, WHSC1, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, PEG3, COMMD10, H2AFX, MKL1, CCNA2, SFPQ, RBL1, PSRC1, ELF4, HAND1, ITGA8, BIRC5, CREB5, RBMS3, ZFP423, UHRF1, SRC, HDAC8, THBS1, RNF2, AURKB, ERBB4, ERBB2, TBX20, IGF2BP1, E2F1, WBP5, IGF2BP2, HNRNPA1, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, TCF7L1, MEIS2, TBX18, CTCFL, REST, MEIS1, SSBP2, SSBP3","801","3875","17911","1.304139503","0.036472101","2.06E-04","1.91E-04","No"
"181","GOTERM_BP_FAT","GO:0045892~negative regulation of transcription, DNA-templated","88","9.109730849","5.96E-06","CDKN1C, KDM5B, CDKN1B, HMGB2, TCF21, EHMT1, BRCA1, PTPRK, RORB, GLI3, BACH2, GLI2, SALL1, CCND1, BASP1, MYC, HEY2, NCK2, HMG20A, WHSC1, SOX9, HMGN2, SOX5, KLF11, HELLS, TGIF2, PEG3, H2AFX, ARID5B, EN1, TET1, SOX11, SREBF2, FOXP2, DKK3, SAP30, SFRP1, SFPQ, RBL1, CCNE1, HAND1, TXNIP, BIRC5, EZR, ZFPM2, MDFI, ZFP423, DNMT1, SRC, MAGED1, UHRF1, GATA6, PRICKLE1, AURKB, PHF21A, RNF2, ZFP57, PRDM16, TBX20, E2F1, TNRC18, E2F7, E2F8, JAZF1, RUNX1T1, SMARCE1, CBX8, TCF7L2, TCF7L1, MYEF2, H3F3B, CBX3, VDR, BCL11A, PCGF2, NONO, ATAD2, FZD8, BMP7, TBX18, GATAD2A, REST, CDK6, YEATS2, ID2, CDK2, NFE2L3, EZH2","801","1207","17911","1.630281949","0.038783158","2.17E-04","2.01E-04","No"
"182","GOTERM_BP_FAT","GO:1903506~regulation of nucleic acid-templated transcription","205","21.22153209","5.98E-06","EHMT1, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, SOX11, EBF3, ZFP618, ACTN4, SOX12, SND1, DKK3, SFRP1, TXNIP, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, GATA6, CDCA7, MBTD1, BRIP1, PRDM16, TNRC18, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, SMARCA1, TRERF1, PBX1, COL1A1, FUBP3, ID2, HNRNPD, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, TCF21, HIF3A, PTPRK, BRCA1, GLI3, GLI2, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, TOX3, ARHGEF2, MDFI, ZFP821, RNASEL, ZFP704, ZFP825, ZFP827, PRICKLE1, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, PCGF2, ATAD2, WTIP, GATAD2A, ZFP395, AGRN, ZFP275, CTNND1, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, PITX2, HMGN2, ARID5B, FOXP2, SAP30, ARMCX3, HIC2, CCNE1, FANCD2, ROR2, DNMT1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, STK3, ZFP57, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SMAD6, BMP7, CNOT6, CDK6, YEATS2, CDK2, NFE2L3, KDM5B, BMP10, EDA, ZFP521, CDCA7L, SLC40A1, HMGB2, CHD3, CTDSPL2, HMGB1, LDB2, CKS1B, MDK, SIX2, NCK2, HMG20A, MYBL2, LRRFIP1, WHSC1, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, PEG3, COMMD10, H2AFX, MKL1, CCNA2, SFPQ, RBL1, PSRC1, ELF4, HAND1, ITGA8, BIRC5, CREB5, ZFP423, UHRF1, SRC, HDAC8, RNF2, AURKB, ERBB4, ERBB2, TBX20, E2F1, WBP5, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, TCF7L1, MEIS2, TBX18, CTCFL, REST, MEIS1, SSBP2, SSBP3","801","3452","17911","1.327915352","0.038944171","2.17E-04","2.01E-04","No"
"183","GOTERM_BP_FAT","GO:0034645~cellular macromolecule biosynthetic process","271","28.05383023","6.37E-06","RPL3, EHMT1, HS6ST2, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, ATG10, CIRBP, SOX11, EBF3, ZFP618, SOX12, ESCO2, SND1, DKK3, SFRP1, SOAT1, TXNIP, DNA2, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, FUT10, EIF5A2, GATA6, CDCA7, MBTD1, BRIP1, PRDM16, TNRC18, ATG7, LYN, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, CDC7, SMARCA1, TRERF1, PBX1, COL1A1, CCT6A, POLA1, VANGL2, FUBP3, ID2, PPP1R1B, HNRNPD, ITM2A, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, MRPS10, TCF21, HIF3A, PTPRK, BRCA1, GLI3, PTMS, GLI2, FARS2, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, ZDHHC15, TOX3, PIGM, ARHGEF2, ISPD, MDFI, ZFP821, PRIM2, RNASEL, ZFP704, ZFP825, PRIM1, ZFP827, PRICKLE1, TYMS, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, ATAD5, PCGF2, ATAD2, WTIP, GATAD2A, APITD1, ZFP395, AGRN, RAMP1, ZFP275, TUSC3, CTNND1, RPL10L, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, GRB10, PITX2, HMGN2, CSGALNACT1, LIG1, ARID5B, CDKAL1, FOXP2, SAP30, ARMCX3, EEF1A1, HIC2, CCNE1, FANCD2, ROR2, DNMT1, KCNE1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, ZFP36L1, STK3, ZFP57, EIF4EBP1, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SRD5A3, SMAD6, BMP7, CNOT6, CDK6, NASP, YEATS2, CDK2, NFE2L3, CDK1, KDM5B, BMP10, DYRK2, EDA, ZFP521, MCM7, CDCA7L, SLC40A1, HMGB2, MCM10, CHD3, CTDSPL2, HMGB1, LDB2, HS2ST1, CKS1B, RBM3, MDK, SIX2, NCK2, HMG20A, MYBL2, TOPBP1, LRRFIP1, WHSC1, POLE, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, PEG3, COMMD10, H2AFX, MKL1, CCNA2, MMS22L, SFPQ, DBF4, RBL1, PSRC1, ELF4, HAND1, ITGA8, MCM3, BIRC5, MCM4, MCM5, MCM6, ST6GALNAC3, CREB5, MCM2, RBMS3, ZFP423, UHRF1, SRC, HDAC8, THBS1, RNF2, AURKB, CHSY1, ERBB4, POLD2, ERBB2, TBX20, IGF2BP1, E2F1, WBP5, IGF2BP2, HNRNPA1, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, RRM1, TCF7L1, RRM2, MEIS2, TBX18, CTCFL, REST, MEIS1, RAD51, SSBP2, SSBP3","801","4810","17911","1.2598288","0.041419273","2.29E-04","2.12E-04","No"
"184","GOTERM_BP_FAT","GO:2001141~regulation of RNA biosynthetic process","205","21.22153209","6.60E-06","EHMT1, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, SOX11, EBF3, ZFP618, ACTN4, SOX12, SND1, DKK3, SFRP1, TXNIP, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, GATA6, CDCA7, MBTD1, BRIP1, PRDM16, TNRC18, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, SMARCA1, TRERF1, PBX1, COL1A1, FUBP3, ID2, HNRNPD, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, TCF21, HIF3A, PTPRK, BRCA1, GLI3, GLI2, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, TOX3, ARHGEF2, MDFI, ZFP821, RNASEL, ZFP704, ZFP825, ZFP827, PRICKLE1, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, PCGF2, ATAD2, WTIP, GATAD2A, ZFP395, AGRN, ZFP275, CTNND1, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, PITX2, HMGN2, ARID5B, FOXP2, SAP30, ARMCX3, HIC2, CCNE1, FANCD2, ROR2, DNMT1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, STK3, ZFP57, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SMAD6, BMP7, CNOT6, CDK6, YEATS2, CDK2, NFE2L3, KDM5B, BMP10, EDA, ZFP521, CDCA7L, SLC40A1, HMGB2, CHD3, CTDSPL2, HMGB1, LDB2, CKS1B, MDK, SIX2, NCK2, HMG20A, MYBL2, LRRFIP1, WHSC1, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, PEG3, COMMD10, H2AFX, MKL1, CCNA2, SFPQ, RBL1, PSRC1, ELF4, HAND1, ITGA8, BIRC5, CREB5, ZFP423, UHRF1, SRC, HDAC8, RNF2, AURKB, ERBB4, ERBB2, TBX20, E2F1, WBP5, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, TCF7L1, MEIS2, TBX18, CTCFL, REST, MEIS1, SSBP2, SSBP3","801","3458","17911","1.325611277","0.042861302","2.34E-04","2.17E-04","No"
"185","GOTERM_BP_FAT","GO:0010556~regulation of macromolecule biosynthetic process","230","23.80952381","6.70E-06","EHMT1, BACH2, MYC, CREB3L2, CHEK1, SOX9, SOX4, SOX5, TMPO, CDON, SMARCC1, CIRBP, SOX11, EBF3, ZFP618, ACTN4, SOX12, ESCO2, SND1, DKK3, SFRP1, SOAT1, TXNIP, DNA2, MAML3, ZFPM2, EZR, TRIB2, SKAP1, ASF1B, CASZ1, MAGED1, ZFP868, EIF5A2, GATA6, CDCA7, MBTD1, BRIP1, PRDM16, TNRC18, ATG7, AFAP1L2, FZD2, H3F3B, BCL11B, BCL11A, PBX3, IGF2, FZD8, MICAL2, CDC7, SMARCA1, TRERF1, PBX1, COL1A1, CCT6A, FUBP3, ID2, HNRNPD, ITM2A, EZH2, CDKN1C, TOP2A, ZCCHC11, CDKN1B, TGFB1I1, TCF21, HIF3A, PTPRK, BRCA1, GLI3, PTMS, GLI2, CHAF1B, HEY2, BBS7, TEAD2, BRD3, HELLS, TCF12, TET1, EN1, DYNLL1, MED27, SREBF2, TOX3, ARHGEF2, MDFI, ZFP821, RNASEL, ZFP704, ZFP825, ZFP827, PRICKLE1, TYMS, TCEAL8, TCEAL5, PLAGL1, GPC3, ZIM1, PLAGL2, RUNX1T1, ZFP711, WWOX, NPM1, MYEF2, NFYA, PCGF2, ATAD2, WTIP, GATAD2A, ZFP395, AGRN, RAMP1, ZFP275, CTNND1, RORB, TTF2, IGF1R, SALL1, CCND1, PTTG1, BASP1, KHSRP, GRB10, PITX2, HMGN2, ARID5B, FOXP2, SAP30, ARMCX3, HIC2, CCNE1, FANCD2, ROR2, DNMT1, INSIG1, FHIT, GTF2E1, NPAS2, PHF21A, ZFP36L1, STK3, ZFP57, EIF4EBP1, CD276, MAP2K6, CBX8, RBPMS, CBX3, VDR, NONO, SMAD6, BMP7, CNOT6, CDK6, YEATS2, CDK2, NFE2L3, CDK1, KDM5B, BMP10, DYRK2, EDA, ZFP521, CDCA7L, SLC40A1, HMGB2, CHD3, CTDSPL2, HMGB1, LDB2, CKS1B, RBM3, CD1D1, MDK, SIX2, NCK2, HMG20A, MYBL2, LRRFIP1, WHSC1, YWHAH, KDM6B, KLF11, CAMK1D, TGIF2, PEG3, COMMD10, H2AFX, MKL1, CCNA2, SFPQ, RBL1, PSRC1, ELF4, HAND1, ITGA8, BIRC5, CREB5, RBMS3, ZFP423, UHRF1, SRC, HDAC8, THBS1, RNF2, AURKB, ERBB4, ERBB2, TBX20, IGF2BP1, E2F1, WBP5, IGF2BP2, HNRNPA1, E2F7, JAZF1, E2F8, SMARCE1, TCF7L2, 2410018L13RIK, TCF7L1, MEIS2, TBX18, CTCFL, REST, MEIS1, SSBP2, SSBP3","801","3966","17911","1.296768475","0.043516618","2.37E-04","2.19E-04","No"
